Time,UNIX_time_ms,RSSI,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temperature,nodeId
2017-09-27 17:03:35.318,1506524615318,57,60,60,57,-1054,-27,126,2517,22
2017-09-27 17:03:37.334,1506524617334,51,61,65,122,-1062,-27,98,2514,21
2017-09-27 17:03:37.390,1506524617390,57,61,60,57,-1056,-27,126,2510,22
2017-09-27 17:03:39.404,1506524619404,51,62,65,122,-1061,-31,108,2514,21
2017-09-27 17:03:39.460,1506524619460,57,60,60,57,-1054,-29,130,2530,22
2017-09-27 17:03:41.476,1506524621476,54,62,65,122,-1061,-33,102,2508,21
2017-09-27 17:03:41.530,1506524621530,57,60,60,57,-1051,-31,132,2517,22
2017-09-27 17:03:43.549,1506524623549,54,62,64,122,-1062,-28,101,2508,21
2017-09-27 17:03:43.603,1506524623603,58,61,61,57,-1055,-31,132,2491,22
2017-09-27 17:03:45.618,1506524625618,54,63,64,123,-1059,-31,103,2514,21
2017-09-27 17:03:45.673,1506524625673,58,60,59,57,-1055,-31,133,2510,22
2017-09-27 17:03:47.691,1506524627691,54,60,65,123,-1062,-30,102,2514,21
2017-09-27 17:03:47.744,1506524627744,58,62,59,57,-1055,-31,127,2497,22
2017-09-27 17:03:49.761,1506524629761,53,61,64,123,-1061,-30,105,2514,21
2017-09-27 17:03:49.814,1506524629814,60,62,60,57,-1054,-34,132,2510,22
2017-09-27 17:03:51.832,1506524631832,53,62,64,123,-1062,-31,103,2514,21
2017-09-27 17:03:51.885,1506524631885,56,64,62,57,-1055,-27,130,2510,22
2017-09-27 17:03:53.901,1506524633901,54,62,65,123,-1061,-28,103,2514,21
2017-09-27 17:03:53.958,1506524633958,55,61,61,57,-1054,-34,130,2510,22
2017-09-27 17:03:55.972,1506524635972,55,61,65,122,-1054,-34,102,2488,21
2017-09-27 17:03:56.027,1506524636027,58,61,61,58,-1053,-28,121,2491,22
2017-09-27 17:03:58.043,1506524638043,53,61,65,122,-1063,-33,97,2488,21
2017-09-27 17:03:58.098,1506524638098,56,61,61,58,-1051,-34,125,2510,22
2017-09-27 17:04:00.116,1506524640116,53,60,65,122,-1064,-31,110,2514,21
2017-09-27 17:04:00.169,1506524640169,54,60,61,58,-1051,-34,124,2510,22
2017-09-27 17:04:02.187,1506524642187,54,62,65,122,-1062,-26,108,2508,21
2017-09-27 17:04:02.240,1506524642240,54,61,63,58,-1054,-33,125,2497,22
2017-09-27 17:04:04.256,1506524644256,53,61,64,122,-1059,-28,108,2495,21
2017-09-27 17:04:04.310,1506524644310,55,61,62,58,-1055,-31,133,2510,22
2017-09-27 17:04:06.327,1506524646327,52,61,64,122,-1062,-30,106,2495,21
2017-09-27 17:04:06.381,1506524646381,55,61,61,58,-1054,-35,130,2497,22
2017-09-27 17:04:08.400,1506524648400,54,60,64,122,-1063,-27,102,2495,21
2017-09-27 17:04:08.452,1506524648452,54,60,62,58,-1055,-31,125,2491,22
2017-09-27 17:04:10.473,1506524650473,54,60,64,122,-1062,-27,106,2508,21
2017-09-27 17:04:10.527,1506524650527,54,63,61,58,-1053,-33,133,2510,22
2017-09-27 17:04:12.541,1506524652541,53,61,65,122,-1059,-27,106,2514,21
2017-09-27 17:04:12.594,1506524652594,55,61,60,58,-1047,-34,129,2484,22
2017-09-27 17:04:14.611,1506524654611,54,60,64,122,-1058,-28,102,2514,21
2017-09-27 17:04:14.667,1506524654667,55,62,61,58,-1058,-34,129,2491,22
2017-09-27 17:04:16.681,1506524656681,53,61,64,122,-1062,-28,105,2488,21
2017-09-27 17:04:16.737,1506524656737,55,63,62,58,-1051,-31,130,2510,22
2017-09-27 17:04:18.751,1506524658751,53,61,65,122,-1062,-27,105,2495,21
2017-09-27 17:04:18.806,1506524658806,56,62,61,57,-1051,-35,133,2484,22
2017-09-27 17:04:20.824,1506524660824,53,62,65,123,-1061,-27,105,2508,21
2017-09-27 17:04:20.881,1506524660881,53,62,63,58,-1054,-36,130,2484,22
2017-09-27 17:04:22.895,1506524662895,52,59,65,123,-1058,-28,98,2488,21
2017-09-27 17:04:22.951,1506524662951,49,61,61,58,-1051,-34,125,2484,22
2017-09-27 17:04:24.966,1506524664966,52,62,64,123,-1061,-30,98,2514,21
2017-09-27 17:04:25.021,1506524665021,55,60,61,58,-1054,-33,124,2497,22
2017-09-27 17:04:27.037,1506524667037,51,61,64,123,-1061,-30,102,2488,21
2017-09-27 17:04:27.093,1506524667093,55,63,61,57,-1055,-31,133,2484,22
2017-09-27 17:04:29.107,1506524669107,49,60,65,123,-1059,-30,105,2488,21
2017-09-27 17:04:29.164,1506524669164,57,61,61,58,-1058,-28,121,2491,22
2017-09-27 17:04:31.180,1506524671180,49,61,64,123,-1058,-34,103,2488,21
2017-09-27 17:04:31.234,1506524671234,57,63,61,58,-1054,-33,125,2484,22
2017-09-27 17:04:33.250,1506524673250,52,61,64,123,-1061,-27,105,2508,21
2017-09-27 17:04:33.305,1506524673305,58,61,61,58,-1054,-33,132,2484,22
2017-09-27 17:04:35.322,1506524675322,53,62,64,124,-1059,-34,101,2508,21
2017-09-27 17:04:35.377,1506524675377,58,61,61,58,-1055,-34,130,2484,22
2017-09-27 17:04:37.392,1506524677392,54,62,64,124,-1059,-34,105,2488,21
2017-09-27 17:04:37.445,1506524677445,57,61,61,58,-1056,-34,130,2497,22
2017-09-27 17:04:39.463,1506524679463,52,62,64,124,-1061,-28,103,2488,21
2017-09-27 17:04:39.517,1506524679517,58,59,61,58,-1051,-34,130,2484,22
2017-09-27 17:04:41.535,1506524681535,53,63,64,124,-1056,-30,105,2488,21
2017-09-27 17:04:41.586,1506524681586,58,61,61,58,-1051,-33,121,2484,22
2017-09-27 17:04:43.606,1506524683606,53,61,65,124,-1062,-31,102,2488,21
2017-09-27 17:04:43.660,1506524683660,59,60,60,58,-1058,-33,130,2491,22
2017-09-27 17:04:45.675,1506524685675,53,61,65,124,-1058,-31,109,2475,21
2017-09-27 17:04:45.731,1506524685731,58,62,60,58,-1054,-34,125,2484,22
2017-09-27 17:04:47.747,1506524687747,53,62,64,125,-1062,-28,110,2488,21
2017-09-27 17:04:47.801,1506524687801,60,59,61,58,-1051,-34,119,2484,22
2017-09-27 17:04:49.818,1506524689818,53,62,65,125,-1058,-33,105,2488,21
2017-09-27 17:04:49.872,1506524689872,59,60,61,58,-1054,-34,130,2484,22
2017-09-27 17:04:51.888,1506524691888,53,63,64,125,-1058,-31,105,2488,21
2017-09-27 17:04:51.944,1506524691944,59,60,61,58,-1056,-31,132,2484,22
2017-09-27 17:04:53.961,1506524693961,54,62,65,125,-1061,-25,106,2488,21
2017-09-27 17:04:54.013,1506524694013,60,59,61,58,-1051,-33,130,2478,22
2017-09-27 17:04:56.031,1506524696031,52,62,65,125,-1062,-27,98,2488,21
2017-09-27 17:04:56.086,1506524696086,61,61,61,58,-1054,-33,130,2491,22
2017-09-27 17:04:58.102,1506524698102,55,62,64,125,-1057,-28,102,2469,21
2017-09-27 17:04:58.154,1506524698154,60,62,60,58,-1053,-38,125,2484,22
2017-09-27 17:05:00.170,1506524700170,53,62,64,125,-1059,-31,102,2488,21
2017-09-27 17:05:00.226,1506524700226,61,59,60,58,-1054,-33,129,2465,22
2017-09-27 17:05:02.244,1506524702244,54,61,65,125,-1058,-28,100,2495,21
2017-09-27 17:05:02.296,1506524702296,58,61,60,58,-1053,-34,124,2484,22
2017-09-27 17:05:04.314,1506524704314,53,62,64,125,-1061,-30,101,2488,21
2017-09-27 17:05:04.367,1506524704367,58,59,59,59,-1051,-34,126,2484,22
2017-09-27 17:05:06.385,1506524706385,48,62,65,125,-1059,-30,105,2488,21
2017-09-27 17:05:06.438,1506524706438,59,57,60,59,-1052,-28,126,2484,22
2017-09-27 17:05:08.457,1506524708457,54,62,64,125,-1058,-34,100,2488,21
2017-09-27 17:05:08.509,1506524708509,57,62,61,59,-1055,-31,133,2465,22
2017-09-27 17:05:10.525,1506524710525,51,61,65,125,-1062,-31,108,2488,21
2017-09-27 17:05:10.580,1506524710580,58,63,61,59,-1055,-27,130,2484,22
2017-09-27 17:05:12.596,1506524712596,50,61,65,125,-1061,-30,102,2488,21
2017-09-27 17:05:12.652,1506524712652,58,57,61,59,-1051,-31,126,2484,22
2017-09-27 17:05:14.670,1506524714670,50,62,66,125,-1062,-28,105,2475,21
