Time,UNIX_time_ms,RSSI,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temperature,nodeId
2017-08-14 14:39:08.035,1502714348035,56,62,46,88,-1051,-28,117,2478,22
2017-08-14 14:39:08.716,1502714348716,53,61,39,162,-1086,-59,153,2374,3
2017-08-14 14:39:08.738,1502714348738,74,59,47,119,-1079,-1,110,2424,4
2017-08-14 14:39:08.755,1502714348755,44,56,39,184,-1091,-58,102,2414,6
2017-08-14 14:39:08.771,1502714348771,38,57,27,161,-1056,-58,119,2394,5
2017-08-14 14:39:08.797,1502714348797,56,68,30,81,-1015,31,169,2382,7
2017-08-14 14:39:08.815,1502714348815,53,67,41,88,-1088,-60,110,2496,10
2017-08-14 14:39:08.832,1502714348832,63,52,44,217,-1035,-28,79,2456,12
2017-08-14 14:39:08.849,1502714348849,52,61,39,134,-1032,40,94,2462,9
2017-08-14 14:39:08.869,1502714348869,57,64,43,94,-1055,-54,77,2342,11
2017-08-14 14:39:08.937,1502714348937,53,63,42,144,-1051,-57,57,2366,14
2017-08-14 14:39:08.959,1502714348959,66,52,42,108,-1094,-33,116,2397,15
2017-08-14 14:39:08.976,1502714348976,58,42,42,176,-1106,-59,125,2448,17
2017-08-14 14:39:08.992,1502714348992,44,52,42,125,-1047,63,78,2498,19
2017-08-14 14:39:09.013,1502714349013,52,57,40,116,-1059,-36,132,2392,18
2017-08-14 14:39:09.060,1502714349060,60,51,48,152,-1071,6,121,2395,20
2017-08-14 14:39:09.080,1502714349080,60,51,42,176,-1056,-34,101,2443,21
2017-08-14 14:39:09.097,1502714349097,57,63,44,88,-1054,-28,117,2484,22
2017-08-14 14:39:09.779,1502714349779,56,61,40,162,-1088,-55,146,2400,3
2017-08-14 14:39:09.799,1502714349799,74,58,46,120,-1078,2,114,2424,4
2017-08-14 14:39:09.817,1502714349817,39,60,28,160,-1051,-58,125,2394,5
2017-08-14 14:39:09.833,1502714349833,46,58,40,182,-1093,-55,108,2408,6
2017-08-14 14:39:09.858,1502714349858,53,66,33,85,-1016,33,174,2369,7
2017-08-14 14:39:09.874,1502714349874,52,67,42,91,-1083,-70,111,2470,10
